_id,symbol,name,tweet_id,screen_name,bookmarks,favorites,created_at,text,lang,quotes,replies,retweets,time
672721ccdf3590b5aa28447c,BTC,bitcoin,1852420105763991871,JesusCrypto33,1,7,Fri Nov 01 18:39:04 +0000 2024,Just saw a #Bitcoin 🧡 Mclaren https://t.co/yrpAYU055k,en,0,3,5,2024-11-03 07:10:04.901000
672721ccdf3590b5aa28447d,BTC,bitcoin,1851985342838006206,MarioNawfal,41,397,Thu Oct 31 13:51:28 +0000 2024,"🚨HAPPY 16TH BIRTHDAY TO THE BITCOIN WHITE PAPER

16 years ago today, Satoshi Nakamoto released the Bitcoin white paper, “Bitcoin: A Peer-to-Peer Electronic Cash System.”

This 9-page document, published on October 31, 2008, introduced a decentralized digital currency that operates without central bank control, solving issues like double-spending through blockchain technology.

The white paper's legacy has transformed global finance, inspiring innovations in digital finance and decentralized applications.

Source: U Today",en,6,33,104,2024-11-03 07:10:04.901000
672721ccdf3590b5aa28447e,BTC,bitcoin,1851182325284966660,maxkeiser,54,4311,Tue Oct 29 08:40:34 +0000 2024,".@PeterSchiff checks Bitcoin price. 

I told him to buy it at $1 $10 $100 $1,000 &amp; $10,000 https://t.co/LX31QiwiAi",en,25,247,315,2024-11-03 07:10:04.901000
672721ccdf3590b5aa28447f,BTC,bitcoin,1851289215763628177,Ashcryptoreal,22,3867,Tue Oct 29 15:45:18 +0000 2024,"BITCOIN JUST BROKE $72,000 🚀 https://t.co/ehkedBIpgq",en,22,441,654,2024-11-03 07:10:04.901000
67272fdd8bfa87f88c94caa0,BTC,bitcoin,1850977102700380536,Ashcryptoreal,93,16052,Mon Oct 28 19:05:05 +0000 2024,"If Bitcoin breaks $72,000 in next 
72hrs I will give $1,000 BTC to one 
person who like this post. 

Let’s fcking go !! https://t.co/OawhcPncLQ",en,25,1561,1734,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa1,BTC,bitcoin,1852744620410605914,Ashcryptoreal,99,12236,Sat Nov 02 16:08:34 +0000 2024,"IF TRUMP WINS THE 🇺🇸 ELECTIONS,
I WILL GIVE $2,000 BITCOIN TO 10 
PEOPLE WHO LIKE THIS POST. https://t.co/EpFFNRVbxi",en,23,1184,1289,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa2,BTC,bitcoin,1851297339191017490,Ashcryptoreal,205,16660,Tue Oct 29 16:17:35 +0000 2024,"Bitcoin hit $72,000 and as I promised 
I will give $1,000 BTC to 5 people in 
next 24hrs. Just like, repost and make 
sure you are following me. https://t.co/skVofHd4La",en,137,3760,12347,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa3,BTC,bitcoin,1852606516387340782,Vivek4real_,292,8999,Sat Nov 02 06:59:47 +0000 2024,Giant #Bitcoin logo displayed on the Las Vegas Sphere 🇺🇸 https://t.co/bgd2rOrVhV,en,74,323,1177,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa4,BTC,bitcoin,1851246633427603651,Ashcryptoreal,73,11815,Tue Oct 29 12:56:06 +0000 2024,"If Bitcoin breaks $72,000 in next 
48hrs I will give $1,000 BTC to one 
person who like this post. 

Only $500 to go !! https://t.co/Am1Ht9SPr7",en,40,1785,2091,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa5,BTC,bitcoin,1852656705118822671,0cryptowizard,1,138,Sat Nov 02 10:19:13 +0000 2024,"Historically, #Bitcoin has given +42% return on average in the month of November!

History will repeat itself! 🤑 https://t.co/qEJAvyzh7R",en,0,18,17,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa6,BTC,bitcoin,1852420105763991871,JesusCrypto33,1,8,Fri Nov 01 18:39:04 +0000 2024,Just saw a #Bitcoin 🧡 Mclaren https://t.co/yrpAYU055k,en,0,3,5,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa7,BTC,bitcoin,1852187902454980641,TieuSuPhu_2021,0,10,Fri Nov 01 03:16:22 +0000 2024,"👀 Dự đoán giá Bitcoin từ những người của công chúng 

Michael saylor dự đoán BTC sẽ đạt mốc 13m $ năm 2045

⚠️ Thôi mỗi anh em gom cho mình 1 BTC thôi nhé 😄

#Bitcoin https://t.co/0KcpuvX7m3",vi,0,2,12,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa8,BTC,bitcoin,1851949761093603414,TheCryptoLark,103,784,Thu Oct 31 11:30:05 +0000 2024,"Exactly 16 years ago today, Satoshi released the Bitcoin whitepaper.

The day that changed everything. https://t.co/5GNkIAqGY4",en,9,305,196,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caa9,BTC,bitcoin,1851943262619099360,cryptocom,21,616,Thu Oct 31 11:04:15 +0000 2024,"16 years ago today, Satoshi Nakamoto published a paper that changed countless lives and reshaped the global financial landscape.
Happy #Bitcoin Whitepaper Day https://t.co/CyJujHzw79",en,7,125,219,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caaa,BTC,bitcoin,1852112034290384969,TiffanyFong_,17,822,Thu Oct 31 22:14:54 +0000 2024,my stepdad’s shirt today. happy 16th anniversary to bitcoin’s whitepaper 🫶 https://t.co/nNQIIzlwB3,en,4,106,41,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caab,BTC,bitcoin,1851027565147828563,martypartymusic,45,552,Mon Oct 28 22:25:36 +0000 2024,"#Gold vs #Bitcoin

We broke resistance. https://t.co/AAixJmfkgh",en,4,23,103,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caac,BTC,bitcoin,1852085533805040102,bruiserscalls,2,13,Thu Oct 31 20:29:36 +0000 2024,Bitcoin https://t.co/YZP5HqdPUq,en,0,9,4,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caad,BTC,bitcoin,1852010485572337955,Scorlings,0,6,Thu Oct 31 15:31:23 +0000 2024,#Bitcoin 👀 https://t.co/3h9YQrqAKN,qme,0,0,8,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caae,BTC,bitcoin,1852300300205384077,crypto_goos,12,861,Fri Nov 01 10:43:00 +0000 2024,MASSIVE #BITCOIN BUY SIGNAL IS FLASHING.🚨 https://t.co/GyOqLpWiAU,en,1,47,190,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94caaf,BTC,bitcoin,1851968255856161081,MartiniGuyYT,9,1306,Thu Oct 31 12:43:34 +0000 2024,"$80,000 #BITCOIN THIS WEEK https://t.co/xG8F1ubcBA",en,5,204,270,2024-11-03 08:10:05.182000
67272fdd8bfa87f88c94cab0,BTC,bitcoin,1852455873735512419,SenseiBR_btc,3,50,Fri Nov 01 21:01:11 +0000 2024,"#BITCOIN

Follow the trend ! https://t.co/uwTaRUQfUa",en,0,6,28,2024-11-03 08:10:05.182000
67273ded5ec29da2da55a81a,BTC,bitcoin,1852744620410605914,Ashcryptoreal,102,12682,Sat Nov 02 16:08:34 +0000 2024,"IF TRUMP WINS THE 🇺🇸 ELECTIONS,
I WILL GIVE $2,000 BITCOIN TO 10 
PEOPLE WHO LIKE THIS POST. https://t.co/EpFFNRVbxi",en,25,1209,1328,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a81b,BTC,bitcoin,1852606516387340782,Vivek4real_,298,9124,Sat Nov 02 06:59:47 +0000 2024,Giant #Bitcoin logo displayed on the Las Vegas Sphere 🇺🇸 https://t.co/bgd2rOrVhV,en,76,327,1196,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a81c,BTC,bitcoin,1851968255856161081,MartiniGuyYT,9,1308,Thu Oct 31 12:43:34 +0000 2024,"$80,000 #BITCOIN THIS WEEK https://t.co/xG8F1ubcBA",en,5,204,270,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a81d,BTC,bitcoin,1852159588931342525,isabellasg3,138,7314,Fri Nov 01 01:23:52 +0000 2024,i 🫶 #bitcoin https://t.co/QkoqhNqj3W,und,22,358,450,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a81e,BTC,bitcoin,1852125200118079835,BitcoinMagazine,32,2984,Thu Oct 31 23:07:13 +0000 2024,The revolution can not be stopped. #Bitcoin https://t.co/sSTyRNkr86,en,11,172,677,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a81f,BTC,bitcoin,1851916145999171783,bitcoinlfgo,10,1013,Thu Oct 31 09:16:30 +0000 2024,"BIG BREAKING 🚨 

OUR TEAM MEMBERS VOTED FOR DONALD TRUMP . FOR #BITCOIN https://t.co/w3Fz3XnwKn",en,0,70,196,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a820,BTC,bitcoin,1851949761093603414,TheCryptoLark,103,784,Thu Oct 31 11:30:05 +0000 2024,"Exactly 16 years ago today, Satoshi released the Bitcoin whitepaper.

The day that changed everything. https://t.co/5GNkIAqGY4",en,9,305,196,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a821,BTC,bitcoin,1852030765917204855,Bitcoin,29,1731,Thu Oct 31 16:51:58 +0000 2024,#Bitcoin hodlers are the guardians of monetary sovereignty. If you want it then come and claim it. https://t.co/jzQlTEGvyy,en,16,208,489,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a822,BTC,bitcoin,1851943262619099360,cryptocom,21,617,Thu Oct 31 11:04:15 +0000 2024,"16 years ago today, Satoshi Nakamoto published a paper that changed countless lives and reshaped the global financial landscape.
Happy #Bitcoin Whitepaper Day https://t.co/CyJujHzw79",en,7,125,221,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a823,BTC,bitcoin,1852112034290384969,TiffanyFong_,17,822,Thu Oct 31 22:14:54 +0000 2024,my stepdad’s shirt today. happy 16th anniversary to bitcoin’s whitepaper 🫶 https://t.co/nNQIIzlwB3,en,4,106,43,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a824,BTC,bitcoin,1852211803188543569,MMCrypto,23,736,Fri Nov 01 04:51:20 +0000 2024,Trump on Bitcoin &amp; Crypto 2019 vs NOW! https://t.co/t4f4Bw4ate,en,7,163,137,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a825,BTC,bitcoin,1851989330908029067,Ashcryptoreal,24,2766,Thu Oct 31 14:07:19 +0000 2024,"STOP SELLING YOUR BITCOIN !! 

WE ALL AGREED ON $100,000 https://t.co/rGu71IywLz",en,17,481,498,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a826,BTC,bitcoin,1852001401355837940,AltcoinDailyio,3,753,Thu Oct 31 14:55:17 +0000 2024,Happy Halloween #bitcoin https://t.co/ube9cOcLK9,en,4,177,122,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a827,BTC,bitcoin,1851988294206214158,Vivek4real_,68,4428,Thu Oct 31 14:03:12 +0000 2024,WHO THE F*CK IS SELLING #BITCOIN NOW??? https://t.co/ZWYVkilN9Q,en,67,1046,429,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a828,BTC,bitcoin,1852088655747088664,rovercrc,18,1764,Thu Oct 31 20:42:00 +0000 2024,"If Trump wins the U.S. election...

He will pump #Bitcoin to $1,000,000! https://t.co/YNHUhIbXFL",en,18,293,265,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a829,BTC,bitcoin,1851985342838006206,MarioNawfal,41,397,Thu Oct 31 13:51:28 +0000 2024,"🚨HAPPY 16TH BIRTHDAY TO THE BITCOIN WHITE PAPER

16 years ago today, Satoshi Nakamoto released the Bitcoin white paper, “Bitcoin: A Peer-to-Peer Electronic Cash System.”

This 9-page document, published on October 31, 2008, introduced a decentralized digital currency that operates without central bank control, solving issues like double-spending through blockchain technology.

The white paper's legacy has transformed global finance, inspiring innovations in digital finance and decentralized applications.

Source: U Today",en,6,32,105,2024-11-03 09:10:05.450000
67273ded5ec29da2da55a82a,BTC,bitcoin,1851940658690560456,MartiniGuyYT,12,1326,Thu Oct 31 10:53:55 +0000 2024,#BITCOIN IS BREAKING OUT 🚀 https://t.co/5dRnj4dJ2D,en,12,260,280,2024-11-03 09:10:05.450000
67274bfcb738c5765145a9e5,BTC,bitcoin,1852744620410605914,Ashcryptoreal,106,13129,Sat Nov 02 16:08:34 +0000 2024,"IF TRUMP WINS THE 🇺🇸 ELECTIONS,
I WILL GIVE $2,000 BITCOIN TO 10 
PEOPLE WHO LIKE THIS POST. https://t.co/EpFFNRVbxi",en,27,1242,1369,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9e6,BTC,bitcoin,1852656705118822671,0cryptowizard,1,140,Sat Nov 02 10:19:13 +0000 2024,"Historically, #Bitcoin has given +42% return on average in the month of November!

History will repeat itself! 🤑 https://t.co/qEJAvyzh7R",en,0,18,18,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9e7,BTC,bitcoin,1852355929104392405,naiivememe,12,796,Fri Nov 01 14:24:03 +0000 2024,Bitcoin 71.000 🚀 https://t.co/ZS4YdfWZZC,en,3,33,58,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9e8,BTC,bitcoin,1851916145999171783,bitcoinlfgo,10,1013,Thu Oct 31 09:16:30 +0000 2024,"BIG BREAKING 🚨 

OUR TEAM MEMBERS VOTED FOR DONALD TRUMP . FOR #BITCOIN https://t.co/w3Fz3XnwKn",en,0,70,193,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9e9,BTC,bitcoin,1852187902454980641,TieuSuPhu_2021,0,10,Fri Nov 01 03:16:22 +0000 2024,"👀 Dự đoán giá Bitcoin từ những người của công chúng 

Michael saylor dự đoán BTC sẽ đạt mốc 13m $ năm 2045

⚠️ Thôi mỗi anh em gom cho mình 1 BTC thôi nhé 😄

#Bitcoin https://t.co/0KcpuvX7m3",vi,0,2,12,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9ea,BTC,bitcoin,1852606516387340782,Vivek4real_,303,9229,Sat Nov 02 06:59:47 +0000 2024,Giant #Bitcoin logo displayed on the Las Vegas Sphere 🇺🇸 https://t.co/bgd2rOrVhV,en,77,328,1210,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9eb,BTC,bitcoin,1851140166544765056,naiivememe,480,6576,Tue Oct 29 05:53:02 +0000 2024,"Bitcoin hits 72K 

Me with 0.01 BTC :  https://t.co/OGuSXiEz9v",en,68,193,765,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9ec,BTC,bitcoin,1850991055728005551,The_Old_Taylor,2,59,Mon Oct 28 20:00:32 +0000 2024,"#Bitcoin

ONLY https://t.co/h5h8Oy9Pgh",en,0,7,38,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9ed,BTC,bitcoin,1852378938581852270,cabelo_escobar,15,516,Fri Nov 01 15:55:29 +0000 2024,"#Bitcoin Finally dumped to  $69,420 !

As promised,
I want to change someone's life and send 1 $BTC (~$69,420) to one person by tomorrow. 

Just like, retweet and comment 'done'. 
Random winner in 15 hrs https://t.co/69EdboMyu7",en,8,445,380,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9ee,BTC,bitcoin,1850895801851248772,naiivememe,267,3138,Mon Oct 28 13:42:01 +0000 2024,Bitcoin 69K 🚀 https://t.co/HKEzHlYIRa,en,18,131,223,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9ef,BTC,bitcoin,1851665319498047768,stacyherbert,4,774,Wed Oct 30 16:39:49 +0000 2024,I'm a Bitcoin Country maximalist 🇸🇻🧡 https://t.co/haQ5mLSA2a,en,13,42,138,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9f0,BTC,bitcoin,1853016454784074036,corechaincrypto,0,2,Sun Nov 03 10:08:44 +0000 2024,"🚨🚨🚨Happy Sunday to all #Crypto Enthusiasts & Determined Coretoshis 💪 

📢🔸Breaking News🔸

🇺🇸USA Elections' outcome on Tuesday, [ 5th Nov, 2024 ], will determine the pace for Blockchain adoption. 

Here's a sneak peak👇

🧓USA under Trump 
Bitcoin + Crypto = 🚀🚀

👩‍🦰USA under Kamala Harris
Bitcoin + Crypto = 🚊🚉

The presidency doesn't end Blockchain technology because it never did 13 years to date. It'll only determine the following 

- Acceptance 
- Adoption
- Institutional weight
- Government Backing
- Policies & Regulations on Blockchain Defi products
- Venture capitalist/Angel investors weight
- [ Reserve currency ] & more

We'll advise you to invest funds on Bitcoin & Core 👇
👉Bitcoin preserves value and offers security to other blockchain 

👉Core provides Bitcoin utilities on BTCFI and incentives or yield on bitcoin security & decentralization.",en,0,0,0,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9f1,BTC,bitcoin,1851804940320268306,thomas_fahrer,81,2196,Thu Oct 31 01:54:37 +0000 2024,"🚨Blackrock Buys 12123 #Bitcoin 

ACCELERATE https://t.co/14FJ9z44ae",en,57,144,417,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9f2,BTC,bitcoin,1851968255856161081,MartiniGuyYT,9,1307,Thu Oct 31 12:43:34 +0000 2024,"$80,000 #BITCOIN THIS WEEK https://t.co/xG8F1ubcBA",en,5,204,270,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9f3,BTC,bitcoin,1851283021564985706,alifarhat79,217,5840,Tue Oct 29 15:20:42 +0000 2024,Me after my $200 in bitcoin became $202 overnight https://t.co/HvQcY6Rems,en,29,110,430,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9f4,BTC,bitcoin,1851338353670578671,hoss_crypto,101,3648,Tue Oct 29 19:00:34 +0000 2024,"We made it.

What is about to happen next months, will be RIDICULOUS.

No one is ready for it.

BITCOIN do your thing! 🚀",en,5,113,277,2024-11-03 10:10:04.755000
67274bfcb738c5765145a9f5,BTC,bitcoin,1851943262619099360,cryptocom,21,619,Thu Oct 31 11:04:15 +0000 2024,"16 years ago today, Satoshi Nakamoto published a paper that changed countless lives and reshaped the global financial landscape.
Happy #Bitcoin Whitepaper Day https://t.co/CyJujHzw79",en,7,125,221,2024-11-03 10:10:04.755000
67275a0c146e541f824a3bbf,BTC,bitcoin,1852744620410605914,Ashcryptoreal,108,13556,Sat Nov 02 16:08:34 +0000 2024,"IF TRUMP WINS THE 🇺🇸 ELECTIONS,
I WILL GIVE $2,000 BITCOIN TO 10 
PEOPLE WHO LIKE THIS POST. https://t.co/EpFFNRVbxi",en,27,1269,1406,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc0,BTC,bitcoin,1851246633427603651,Ashcryptoreal,73,11789,Tue Oct 29 12:56:06 +0000 2024,"If Bitcoin breaks $72,000 in next 
48hrs I will give $1,000 BTC to one 
person who like this post. 

Only $500 to go !! https://t.co/Am1Ht9SPr7",en,40,1785,2091,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc1,BTC,bitcoin,1853031038492033293,affantechub,0,1,Sun Nov 03 11:06:41 +0000 2024,"#BITCOIN ALWAYS DUMPS RIGHT BEFORE THE U.S. ELECTIONS. 

But look at what happens next👀🙈 https://t.co/VIAnNdLOyy",en,0,0,0,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc2,BTC,bitcoin,1851140166544765056,naiivememe,481,6575,Tue Oct 29 05:53:02 +0000 2024,"Bitcoin hits 72K 

Me with 0.01 BTC :  https://t.co/OGuSXiEz9v",en,68,193,767,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc3,BTC,bitcoin,1852187902454980641,TieuSuPhu_2021,0,11,Fri Nov 01 03:16:22 +0000 2024,"👀 Dự đoán giá Bitcoin từ những người của công chúng 

Michael saylor dự đoán BTC sẽ đạt mốc 13m $ năm 2045

⚠️ Thôi mỗi anh em gom cho mình 1 BTC thôi nhé 😄

#Bitcoin https://t.co/0KcpuvX7m3",vi,0,2,12,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc4,BTC,bitcoin,1852606516387340782,Vivek4real_,310,9362,Sat Nov 02 06:59:47 +0000 2024,Giant #Bitcoin logo displayed on the Las Vegas Sphere 🇺🇸 https://t.co/bgd2rOrVhV,en,79,334,1239,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc5,BTC,bitcoin,1852656705118822671,0cryptowizard,1,140,Sat Nov 02 10:19:13 +0000 2024,"Historically, #Bitcoin has given +42% return on average in the month of November!

History will repeat itself! 🤑 https://t.co/qEJAvyzh7R",en,0,18,18,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc6,BTC,bitcoin,1851804940320268306,thomas_fahrer,81,2195,Thu Oct 31 01:54:37 +0000 2024,"🚨Blackrock Buys 12123 #Bitcoin 

ACCELERATE https://t.co/14FJ9z44ae",en,57,144,419,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc7,BTC,bitcoin,1851916145999171783,bitcoinlfgo,10,1014,Thu Oct 31 09:16:30 +0000 2024,"BIG BREAKING 🚨 

OUR TEAM MEMBERS VOTED FOR DONALD TRUMP . FOR #BITCOIN https://t.co/w3Fz3XnwKn",en,0,70,195,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc8,BTC,bitcoin,1851968255856161081,MartiniGuyYT,9,1306,Thu Oct 31 12:43:34 +0000 2024,"$80,000 #BITCOIN THIS WEEK https://t.co/xG8F1ubcBA",en,5,204,272,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bc9,BTC,bitcoin,1851116824957534575,punk1685,114,4414,Tue Oct 29 04:20:17 +0000 2024,"I promised, if #Bitcoin pumps to $71,000
I will give $10,000 BTC to 5 people 

So as promised I will be giving away 
$10,000 to 5 person today.

Rules: like, retweet, follow 🔔

* If you’re not following, you will be disqualified.

Proof will be posted in 24 hours  

Doing this for my community #btc #sol💕",en,54,1188,3135,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bca,BTC,bitcoin,1850991055728005551,The_Old_Taylor,2,60,Mon Oct 28 20:00:32 +0000 2024,"#Bitcoin

ONLY https://t.co/h5h8Oy9Pgh",en,0,7,40,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bcb,BTC,bitcoin,1851338353670578671,hoss_crypto,101,3647,Tue Oct 29 19:00:34 +0000 2024,"We made it.

What is about to happen next months, will be RIDICULOUS.

No one is ready for it.

BITCOIN do your thing! 🚀",en,5,113,278,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bcc,BTC,bitcoin,1852300300205384077,crypto_goos,12,862,Fri Nov 01 10:43:00 +0000 2024,MASSIVE #BITCOIN BUY SIGNAL IS FLASHING.🚨 https://t.co/GyOqLpWiAU,en,1,47,193,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bcd,BTC,bitcoin,1851989330908029067,Ashcryptoreal,24,2761,Thu Oct 31 14:07:19 +0000 2024,"STOP SELLING YOUR BITCOIN !! 

WE ALL AGREED ON $100,000 https://t.co/rGu71IywLz",en,17,481,500,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bce,BTC,bitcoin,1852455873735512419,SenseiBR_btc,3,50,Fri Nov 01 21:01:11 +0000 2024,"#BITCOIN

Follow the trend ! https://t.co/uwTaRUQfUa",en,0,6,30,2024-11-03 11:10:04.713000
67275a0c146e541f824a3bcf,BTC,bitcoin,1852159588931342525,isabellasg3,138,7319,Fri Nov 01 01:23:52 +0000 2024,i 🫶 #bitcoin https://t.co/QkoqhNqj3W,und,22,358,453,2024-11-03 11:10:04.713000
6727681c6d364d268519e5f4,BTC,bitcoin,1852744620410605914,Ashcryptoreal,112,14053,Sat Nov 02 16:08:34 +0000 2024,"IF TRUMP WINS THE 🇺🇸 ELECTIONS,
I WILL GIVE $2,000 BITCOIN TO 10 
PEOPLE WHO LIKE THIS POST. https://t.co/EpFFNRVbxi",en,28,1293,1454,2024-11-03 12:10:04.315000
6727681c6d364d268519e5f5,BTC,bitcoin,1852159588931342525,isabellasg3,138,7323,Fri Nov 01 01:23:52 +0000 2024,i 🫶 #bitcoin https://t.co/QkoqhNqj3W,und,22,358,452,2024-11-03 12:10:04.315000
6727681c6d364d268519e5f6,BTC,bitcoin,1851140166544765056,naiivememe,480,6575,Tue Oct 29 05:53:02 +0000 2024,"Bitcoin hits 72K 

Me with 0.01 BTC :  https://t.co/OGuSXiEz9v",en,68,193,767,2024-11-03 12:10:04.315000
6727681c6d364d268519e5f7,BTC,bitcoin,1852606516387340782,Vivek4real_,313,9496,Sat Nov 02 06:59:47 +0000 2024,Giant #Bitcoin logo displayed on the Las Vegas Sphere 🇺🇸 https://t.co/bgd2rOrVhV,en,80,335,1257,2024-11-03 12:10:04.315000
6727681c6d364d268519e5f8,BTC,bitcoin,1852300300205384077,crypto_goos,12,861,Fri Nov 01 10:43:00 +0000 2024,MASSIVE #BITCOIN BUY SIGNAL IS FLASHING.🚨 https://t.co/GyOqLpWiAU,en,1,47,194,2024-11-03 12:10:04.315000
6727681c6d364d268519e5f9,BTC,bitcoin,1851989330908029067,Ashcryptoreal,24,2761,Thu Oct 31 14:07:19 +0000 2024,"STOP SELLING YOUR BITCOIN !! 

WE ALL AGREED ON $100,000 https://t.co/rGu71IywLz",en,17,481,499,2024-11-03 12:10:04.315000
6727681c6d364d268519e5fa,BTC,bitcoin,1852088655747088664,rovercrc,18,1761,Thu Oct 31 20:42:00 +0000 2024,"If Trump wins the U.S. election...

He will pump #Bitcoin to $1,000,000! https://t.co/YNHUhIbXFL",en,18,293,264,2024-11-03 12:10:04.315000
6727681c6d364d268519e5fb,BTC,bitcoin,1852420105763991871,JesusCrypto33,1,7,Fri Nov 01 18:39:04 +0000 2024,Just saw a #Bitcoin 🧡 Mclaren https://t.co/yrpAYU055k,en,0,3,5,2024-11-03 12:10:04.315000
6727681c6d364d268519e5fc,BTC,bitcoin,1851984687712882872,rovercrc,23,2213,Thu Oct 31 13:48:52 +0000 2024,WHO THE F*K IS DUMPING #BITCOIN? https://t.co/NH8EhFNCqF,en,34,662,326,2024-11-03 12:10:04.315000
6727681c6d364d268519e5fd,BTC,bitcoin,1852163200009056475,SimplyBitcoinTV,7,186,Fri Nov 01 01:38:13 +0000 2024,When #Bitcoin pumps there will be signs. https://t.co/CoRPX81rbl,en,1,17,29,2024-11-03 12:10:04.315000
6727681c6d364d268519e5fe,BTC,bitcoin,1853044597078774208,Patrici35972100,0,10,Sun Nov 03 12:00:34 +0000 2024,⭕🌙🪕 https://t.co/IEvemXKlTH,qme,0,9,0,2024-11-03 12:10:04.315000
6727681c6d364d268519e5ff,BTC,bitcoin,1850933544245146106,AltcoinDailyio,42,3482,Mon Oct 28 16:12:00 +0000 2024,me if bitcoin ever hits $100k https://t.co/m5wxFmkHLw,en,14,223,367,2024-11-03 12:10:04.315000
6727681c6d364d268519e600,BTC,bitcoin,1852379315591090542,naiivememe,99,1458,Fri Nov 01 15:56:59 +0000 2024,"BlackRock when everyone is selling Bitcoin
https://t.co/VC8SY2xUM9",en,13,64,195,2024-11-03 12:10:04.315000
6727681c6d364d268519e601,BTC,bitcoin,1851087061547114717,BitcoinNewsCom,5,1855,Tue Oct 29 02:22:01 +0000 2024,Bitcoin &gt; $71K 👀 https://t.co/wuBkqJE8ZD,en,13,67,308,2024-11-03 12:10:04.315000
6727681c6d364d268519e602,BTC,bitcoin,1852656705118822671,0cryptowizard,1,140,Sat Nov 02 10:19:13 +0000 2024,"Historically, #Bitcoin has given +42% return on average in the month of November!

History will repeat itself! 🤑 https://t.co/qEJAvyzh7R",en,0,18,19,2024-11-03 12:10:04.315000
6727681c6d364d268519e603,BTC,bitcoin,1852369255003459931,rovercrc,24,1108,Fri Nov 01 15:17:00 +0000 2024,"My #Bitcoin bull market price target is $200,000! https://t.co/bPbHpvnk6Y",en,2,191,194,2024-11-03 12:10:04.315000
6727681c6d364d268519e604,BTC,bitcoin,1852455873735512419,SenseiBR_btc,3,50,Fri Nov 01 21:01:11 +0000 2024,"#BITCOIN

Follow the trend ! https://t.co/uwTaRUQfUa",en,0,6,30,2024-11-03 12:10:04.315000
